Threshold,FPR,TPR,Specificity,Youden_Index
0.5042362801130696,0.09593023255813954,0.510752688172043,0.9040697674418605,0.41482245561390346
0.5014253204710779,0.09883720930232558,0.510752688172043,0.9011627906976745,0.4119154788697174
0.49385785834679785,0.09883720930232558,0.5241935483870968,0.9011627906976745,0.42535633908477116
0.4851714247616842,0.10271317829457365,0.5241935483870968,0.8972868217054264,0.4214803700925231
0.48303725983827506,0.10271317829457365,0.532258064516129,0.8972868217054264,0.42954488622155534
0.48108968627497717,0.10465116279069768,0.532258064516129,0.8953488372093024,0.4276069017254313
0.48093822686975446,0.10465116279069768,0.5349462365591398,0.8953488372093024,0.43029507376844206
0.4801389751527886,0.10755813953488372,0.5349462365591398,0.8924418604651163,0.42738809702425606
0.47784475461215364,0.10755813953488372,0.5403225806451613,0.8924418604651163,0.43276444111027756
0.4743702022334682,0.10949612403100775,0.5403225806451613,0.8905038759689923,0.43082645661415353
0.4741737737741444,0.10949612403100775,0.543010752688172,0.8905038759689923,0.4335146286571643
0.4714174287318887,0.11143410852713179,0.543010752688172,0.8885658914728682,0.43157664416104025
0.46930754352553194,0.11143410852713179,0.5483870967741935,0.8885658914728682,0.43695298824706175
0.4665588636172417,0.11337209302325581,0.5483870967741935,0.8866279069767442,0.4350150037509377
0.465710767637088,0.11337209302325581,0.5510752688172043,0.8866279069767442,0.43770317579394846
0.4624424039943478,0.11724806201550388,0.5510752688172043,0.8827519379844961,0.4338272068017004
0.461109289393082,0.11724806201550388,0.5564516129032258,0.8827519379844961,0.4392035508877219
0.45531263235088837,0.12015503875968993,0.5564516129032258,0.8798449612403101,0.43629657414353584
0.45465451459166556,0.12015503875968993,0.5591397849462365,0.8798449612403101,0.4389847461865466
0.44867950607060497,0.12596899224806202,0.5591397849462365,0.874031007751938,0.4331707926981745
0.44594758713542804,0.12596899224806202,0.5645161290322581,0.874031007751938,0.4385471367841961
0.4429321337610531,0.12887596899224807,0.5645161290322581,0.8711240310077519,0.43564016004001005
0.4408283921823503,0.12887596899224807,0.5672043010752689,0.8711240310077519,0.4383283320830208
0.4367079669010895,0.1308139534883721,0.5672043010752689,0.8691860465116279,0.43639034758689677
0.43662156754419373,0.1308139534883721,0.5698924731182796,0.8691860465116279,0.4390785196299075
0.4357936891582616,0.13178294573643412,0.5698924731182796,0.8682170542635659,0.4381095273818455
0.43512901809662763,0.13178294573643412,0.5752688172043011,0.8682170542635659,0.443485871467867
0.43486321990115817,0.13372093023255813,0.5752688172043011,0.8662790697674418,0.44154788697174296
0.4345011373404671,0.13372093023255813,0.5779569892473119,0.8662790697674418,0.4442360590147537
0.43317900193260744,0.13565891472868216,0.5779569892473119,0.8643410852713178,0.4422980745186297
0.4320752092927234,0.13565891472868216,0.5806451612903226,0.8643410852713178,0.44498624656164043
0.42726078750068064,0.1385658914728682,0.5806451612903226,0.8614341085271318,0.4420792698174544
0.4245690638050749,0.1385658914728682,0.5913978494623656,0.8614341085271318,0.4528319579894974
0.42417095573474856,0.13953488372093023,0.5913978494623656,0.8604651162790697,0.45186296574143536
0.42344457284955955,0.13953488372093023,0.5940860215053764,0.8604651162790697,0.4545511377844461
0.41796527952789064,0.1434108527131783,0.5940860215053764,0.8565891472868217,0.45067516879219804
0.4176458079851476,0.1434108527131783,0.5967741935483871,0.8565891472868217,0.4533633408352088
0.40991921174043405,0.1501937984496124,0.5967741935483871,0.8498062015503876,0.44658039509877473
0.40967003939228996,0.1501937984496124,0.5994623655913979,0.8498062015503876,0.4492685671417855
0.40902476435351526,0.1511627906976744,0.5994623655913979,0.8488372093023255,0.44829957489372346
0.40789669064401013,0.1511627906976744,0.6021505376344086,0.8488372093023255,0.4509877469367342
0.4062294355350888,0.15213178294573643,0.6021505376344086,0.8478682170542635,0.4500187546886722
0.4045388328138095,0.15213178294573643,0.6102150537634409,0.8478682170542635,0.45808327081770445
0.4035787345171201,0.15406976744186046,0.6102150537634409,0.8459302325581395,0.4561452863215804
0.4030809513873274,0.15406976744186046,0.6129032258064516,0.8459302325581395,0.45883345836459116
0.4003638004704039,0.1560077519379845,0.6129032258064516,0.8439922480620154,0.45689547386846713
0.39907868042724953,0.1560077519379845,0.6155913978494624,0.8439922480620154,0.4595836459114779
0.39189157730254826,0.16375968992248063,0.6155913978494624,0.8362403100775193,0.45183170792698174
0.39040553232441955,0.16375968992248063,0.6182795698924731,0.8362403100775193,0.4545198799699925
0.3850049621470144,0.1695736434108527,0.6182795698924731,0.8304263565891473,0.44870592648162044
0.3846921007502407,0.1695736434108527,0.6209677419354839,0.8304263565891473,0.4513940985246312
0.3822244062758823,0.1744186046511628,0.6209677419354839,0.8255813953488372,0.4465491372843211
